TIPO_ARCHIVO|ARCHIVO|TIPO_DE_TABLA|ESQUEMA|TABLA|index
Bteq|bteq_segto_dt_banca.sql|INPUT|EDW_TEMP|DT_BANCA_TEMP_1|
Bteq|bteq_segto_dt_banca.sql|INPUT|EDW_TEMP|DT_BANCA_TEMP_DIMENSION|
Bteq|bteq_segto_dt_banca.sql|INPUT|EDW_TEMP|DT_BANCA_TEMP_ORIGEN|
Bteq|bteq_segto_dt_banca.sql|INPUT|EDW_TEMP|DT_BANCA_TEMP_PREVIO|
Bteq|bteq_segto_dt_banca.sql|INPUT|ARMVIEWS|RMA_BANCA_A|
Bteq|bteq_segto_dt_banca.sql|INPUT|ARMVIEWS|RMA_BANCO_CLIENTE_A|
Bteq|bteq_segto_dt_banca.sql|OUTPUT|EDM_DMSEGTO_TB|DT_BANCA|
Bteq|bteq_segto_dt_campana.sql|PROCESO|EDW_TEMP|DT_CAMPANA_TEMP_ORIGEN|
Bteq|bteq_segto_dt_campana.sql|PROCESO|EDW_TEMP|DT_CAMPANA_TEMP_PREVIO|
Bteq|bteq_segto_dt_campana.sql|INPUT|EDW_VW|BCI_CAMPAIGN_RUN|
Bteq|bteq_segto_dt_campana.sql|INPUT|EDW_VW|CAMPAIGN|
Bteq|bteq_segto_dt_campana.sql|INPUT|EDW_VW|CAMPAIGN_COLLECTION|
Bteq|bteq_segto_dt_campana.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_dt_campana.sql|INPUT|EDW_TEMP|DT_CAMPANA_TEMP_ORIGEN|
Bteq|bteq_segto_dt_campana.sql|INPUT|EDW_TEMP|DT_CAMPANA_TEMP_PREVIO|
Bteq|bteq_segto_dt_campana.sql|INPUT|EDM_DMSEGTO_TB|DT_PRODUCTO|
Bteq|bteq_segto_dt_campana.sql|OUTPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_dt_campana_20170719.sql|PROCESO|EDW_TEMP|DT_CAMPANA_TEMP_ORIGEN|
Bteq|bteq_segto_dt_campana_20170719.sql|PROCESO|EDW_TEMP|DT_CAMPANA_TEMP_PREVIO|
Bteq|bteq_segto_dt_campana_20170719.sql|INPUT|EDW_VW|BCI_CAMPAIGN_RUN|
Bteq|bteq_segto_dt_campana_20170719.sql|INPUT|EDW_VW|CAMPAIGN|
Bteq|bteq_segto_dt_campana_20170719.sql|INPUT|EDW_VW|CAMPAIGN_COLLECTION|
Bteq|bteq_segto_dt_campana_20170719.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_dt_campana_20170719.sql|INPUT|EDW_TEMP|DT_CAMPANA_TEMP_ORIGEN|
Bteq|bteq_segto_dt_campana_20170719.sql|INPUT|EDW_TEMP|DT_CAMPANA_TEMP_PREVIO|
Bteq|bteq_segto_dt_campana_20170719.sql|INPUT|EDM_DMSEGTO_TB|DT_PRODUCTO|
Bteq|bteq_segto_dt_campana_20170719.sql|OUTPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_dt_campana_20170829.sql|PROCESO|EDW_TEMP|DT_CAMPANA_TEMP_ORIGEN|
Bteq|bteq_segto_dt_campana_20170829.sql|PROCESO|EDW_TEMP|DT_CAMPANA_TEMP_PREVIO|
Bteq|bteq_segto_dt_campana_20170829.sql|INPUT|EDW_VW|BCI_CAMPAIGN_RUN|
Bteq|bteq_segto_dt_campana_20170829.sql|INPUT|EDW_VW|CAMPAIGN|
Bteq|bteq_segto_dt_campana_20170829.sql|INPUT|EDW_VW|CAMPAIGN_COLLECTION|
Bteq|bteq_segto_dt_campana_20170829.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_dt_campana_20170829.sql|INPUT|EDW_TEMP|DT_CAMPANA_TEMP_ORIGEN|
Bteq|bteq_segto_dt_campana_20170829.sql|INPUT|EDW_TEMP|DT_CAMPANA_TEMP_PREVIO|
Bteq|bteq_segto_dt_campana_20170829.sql|INPUT|EDM_DMSEGTO_TB|DT_PRODUCTO|
Bteq|bteq_segto_dt_campana_20170829.sql|OUTPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_dt_canal.sql|PROCESO|EDW_TEMP|DT_CANAL_TEMP_DIMENSION|
Bteq|bteq_segto_dt_canal.sql|PROCESO|EDW_TEMP|DT_CANAL_TEMP_ORIGEN|
Bteq|bteq_segto_dt_canal.sql|PROCESO|EDW_TEMP|DT_CANAL_TEMP_PREVIO|
Bteq|bteq_segto_dt_canal.sql|INPUT|EDW_VW|BCI_CAMPAIGN_CHANNEL_FAMILY|
Bteq|bteq_segto_dt_canal.sql|INPUT|EDW_VW|CAMPAIGN_CHANNEL|
Bteq|bteq_segto_dt_canal.sql|INPUT|EDM_DMSEGTO_TB|DT_CANAL|
Bteq|bteq_segto_dt_canal.sql|INPUT|EDW_TEMP|DT_CANAL_TEMP_DIMENSION|
Bteq|bteq_segto_dt_canal.sql|INPUT|EDW_TEMP|DT_CANAL_TEMP_ORIGEN|
Bteq|bteq_segto_dt_canal.sql|INPUT|EDW_TEMP|DT_CANAL_TEMP_PREVIO|
Bteq|bteq_segto_dt_canal.sql|INPUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input|
Bteq|bteq_segto_dt_canal.sql|INPUT|EDM_DMSEGTO_TB|SEG_CMP_CANAL_SGU|
Bteq|bteq_segto_dt_canal.sql|OUTPUT|EDM_DMSEGTO_TB|DT_CANAL|
Bteq|bteq_segto_dt_gestion.sql|PROCESO|EDW_TEMP|DT_GESTION_TEMP_DIMENSION|
Bteq|bteq_segto_dt_gestion.sql|PROCESO|EDW_TEMP|DT_GESTION_TEMP_ORIGEN|
Bteq|bteq_segto_dt_gestion.sql|PROCESO|EDW_TEMP|DT_GESTION_TEMP_PREVIO|
Bteq|bteq_segto_dt_gestion.sql|INPUT|EDW_VW|BCI_GLOSAS_TELECANAL|
Bteq|bteq_segto_dt_gestion.sql|INPUT|EDM_DMSEGTO_TB|DT_GESTION|
Bteq|bteq_segto_dt_gestion.sql|INPUT|EDW_TEMP|DT_GESTION_TEMP_DIMENSION|
Bteq|bteq_segto_dt_gestion.sql|INPUT|EDW_TEMP|DT_GESTION_TEMP_ORIGEN|
Bteq|bteq_segto_dt_gestion.sql|INPUT|EDW_TEMP|DT_GESTION_TEMP_PREVIO|
Bteq|bteq_segto_dt_gestion.sql|INPUT|EDW_TEMP|SEGTO_DT_GESTION_EVEREST|
Bteq|bteq_segto_dt_gestion.sql|OUTPUT|EDM_DMSEGTO_TB|DT_GESTION|
Bteq|bteq_segto_dt_grupo_piloto.sql|PROCESO|EDW_TEMP|DT_GPILOTO_TEMP_PREVIO|
Bteq|bteq_segto_dt_grupo_piloto.sql|INPUT|EDW_TEMP|DT_GPILOTO_TEMP_PREVIO|
Bteq|bteq_segto_dt_grupo_piloto.sql|INPUT|EDW_TEMP|SEGTO_FLD_DT_GRUPO_PILOTO|
Bteq|bteq_segto_dt_grupo_piloto.sql|OUTPUT|EDM_DMSEGTO_TB|DT_GRUPO_PILOTO|
Bteq|bteq_segto_dt_hora.sql|PROCESO|EDW_TEMP|DT_HORA_TEMP_PREVIO|
Bteq|bteq_segto_dt_hora.sql|INPUT|EDW_TEMP|DT_HORA_TEMP_PREVIO|
Bteq|bteq_segto_dt_hora.sql|INPUT|EDW_TEMP|SEGTO_DT_HORA|
Bteq|bteq_segto_dt_hora.sql|OUTPUT|EDM_DMSEGTO_TB|DT_HORA|
Bteq|bteq_segto_dt_marca_especial.sql|PROCESO|EDW_TEMP|DT_MARCA_TEMP_DIMENSION|
Bteq|bteq_segto_dt_marca_especial.sql|PROCESO|EDW_TEMP|DT_MARCA_TEMP_ORIGEN|
Bteq|bteq_segto_dt_marca_especial.sql|PROCESO|EDW_TEMP|DT_MARCA_TEMP_PREVIO|
Bteq|bteq_segto_dt_marca_especial.sql|INPUT|EDM_DMSEGTO_TB|DT_MARCA_ESPECIAL|
Bteq|bteq_segto_dt_marca_especial.sql|INPUT|EDW_TEMP|DT_MARCA_TEMP_DIMENSION|
Bteq|bteq_segto_dt_marca_especial.sql|INPUT|EDW_TEMP|DT_MARCA_TEMP_ORIGEN|
Bteq|bteq_segto_dt_marca_especial.sql|INPUT|EDW_TEMP|DT_MARCA_TEMP_PREVIO|
Bteq|bteq_segto_dt_marca_especial.sql|INPUT|EDW_VW|PARTY_CHANNEL_STAT_REASON_TYPE|
Bteq|bteq_segto_dt_marca_especial.sql|INPUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input|
Bteq|bteq_segto_dt_marca_especial.sql|INPUT|ARMVIEWS|RMU_CLT_PALANCA_M|
Bteq|bteq_segto_dt_marca_especial.sql|OUTPUT|EDM_DMSEGTO_TB|DT_MARCA_ESPECIAL|
Bteq|bteq_segto_dt_periodo.sql|PROCESO|EDW_TEMP|DT_PERIODO_TEMP_PREVIO|
Bteq|bteq_segto_dt_periodo.sql|INPUT|EDW_VW|BCI_CAL_DIA|
Bteq|bteq_segto_dt_periodo.sql|INPUT|SYS_CALENDAR|CALENDAR|
Bteq|bteq_segto_dt_periodo.sql|INPUT|EDW_TEMP|DT_PERIODO_TEMP_PREVIO|
Bteq|bteq_segto_dt_periodo.sql|OUTPUT|EDM_DMSEGTO_TB|DT_PERIODO|
Bteq|bteq_segto_dt_producto.sql|PROCESO|EDW_TEMP|DT_PRODUCTO_TEMP_PREVIO|
Bteq|bteq_segto_dt_producto.sql|INPUT|EDW_TEMP|DT_PRODUCTO_TEMP_PREVIO|
Bteq|bteq_segto_dt_producto.sql|INPUT|EDW_TEMP|SEGTO_FLD_DT_PRODUCTO|
Bteq|bteq_segto_dt_producto.sql|OUTPUT|EDM_DMSEGTO_TB|DT_PRODUCTO|
Bteq|bteq_segto_dt_sucursal.sql|PROCESO|EDW_TEMP|DT_SUCURSAL_TEMP_DIMENSION|
Bteq|bteq_segto_dt_sucursal.sql|PROCESO|EDW_TEMP|DT_SUCURSAL_TEMP_ORIGEN|
Bteq|bteq_segto_dt_sucursal.sql|PROCESO|EDW_TEMP|DT_SUCURSAL_TEMP_PREVIO|
Bteq|bteq_segto_dt_sucursal.sql|INPUT|EDM_DMSEGTO_TB|DT_SUCURSAL|
Bteq|bteq_segto_dt_sucursal.sql|INPUT|EDW_TEMP|DT_SUCURSAL_TEMP_DIMENSION|
Bteq|bteq_segto_dt_sucursal.sql|INPUT|EDW_TEMP|DT_SUCURSAL_TEMP_ORIGEN|
Bteq|bteq_segto_dt_sucursal.sql|INPUT|EDW_TEMP|DT_SUCURSAL_TEMP_PREVIO|
Bteq|bteq_segto_dt_sucursal.sql|INPUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input|
Bteq|bteq_segto_dt_sucursal.sql|INPUT|ARMVIEWS|RMJ_SUC_REGIONAL|
Bteq|bteq_segto_dt_sucursal.sql|INPUT|ARMVIEWS|RMJ_SUC_SUCURSAL|
Bteq|bteq_segto_dt_sucursal.sql|INPUT|ARMVIEWS|RMU_EJECUTIVOS_CTA_CTRL_PLANTA|
Bteq|bteq_segto_dt_sucursal.sql|INPUT|ARMVIEWS|RMU_EJECUTIVOS_FFVV_CP_PLN_A|
Bteq|bteq_segto_dt_sucursal.sql|OUTPUT|EDM_DMSEGTO_TB|DT_SUCURSAL|
Bteq|bteq_segto_dt_sucursal_20170710.sql|PROCESO|EDW_TEMP|DT_SUCURSAL_TEMP_DIMENSION|
Bteq|bteq_segto_dt_sucursal_20170710.sql|PROCESO|EDW_TEMP|DT_SUCURSAL_TEMP_ORIGEN|
Bteq|bteq_segto_dt_sucursal_20170710.sql|PROCESO|EDW_TEMP|DT_SUCURSAL_TEMP_PREVIO|
Bteq|bteq_segto_dt_sucursal_20170710.sql|INPUT|EDM_DMSEGTO_TB|DT_SUCURSAL|
Bteq|bteq_segto_dt_sucursal_20170710.sql|INPUT|EDW_TEMP|DT_SUCURSAL_TEMP_DIMENSION|
Bteq|bteq_segto_dt_sucursal_20170710.sql|INPUT|EDW_TEMP|DT_SUCURSAL_TEMP_ORIGEN|
Bteq|bteq_segto_dt_sucursal_20170710.sql|INPUT|EDW_TEMP|DT_SUCURSAL_TEMP_PREVIO|
Bteq|bteq_segto_dt_sucursal_20170710.sql|INPUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input|
Bteq|bteq_segto_dt_sucursal_20170710.sql|INPUT|ARMVIEWS|RMJ_SUC_REGIONAL|
Bteq|bteq_segto_dt_sucursal_20170710.sql|INPUT|ARMVIEWS|RMJ_SUC_SUCURSAL|
Bteq|bteq_segto_dt_sucursal_20170710.sql|INPUT|ARMVIEWS|RMU_EJECUTIVOS_CTA_CTRL_PLANTA|
Bteq|bteq_segto_dt_sucursal_20170710.sql|OUTPUT|EDM_DMSEGTO_TB|DT_SUCURSAL|
Bteq|bteq_segto_dt_tipo_oferta.sql|PROCESO|EDW_TEMP|DT_TOFERTA_TEMP_DIMENSION|
Bteq|bteq_segto_dt_tipo_oferta.sql|PROCESO|EDW_TEMP|DT_TOFERTA_TEMP_ORIGEN|
Bteq|bteq_segto_dt_tipo_oferta.sql|PROCESO|EDW_TEMP|DT_TOFERTA_TEMP_PREVIO|
Bteq|bteq_segto_dt_tipo_oferta.sql|INPUT|EDM_DMSEGTO_TB|DT_TIPO_OFERTA|
Bteq|bteq_segto_dt_tipo_oferta.sql|INPUT|EDW_TEMP|DT_TOFERTA_TEMP_DIMENSION|
Bteq|bteq_segto_dt_tipo_oferta.sql|INPUT|EDW_TEMP|DT_TOFERTA_TEMP_ORIGEN|
Bteq|bteq_segto_dt_tipo_oferta.sql|INPUT|EDW_TEMP|DT_TOFERTA_TEMP_PREVIO|
Bteq|bteq_segto_dt_tipo_oferta.sql|INPUT|EDW_VW|FEATURE|
Bteq|bteq_segto_dt_tipo_oferta.sql|INPUT|EDW_VW|FEATURE_CATEGORY_TYPE|
Bteq|bteq_segto_dt_tipo_oferta.sql|INPUT|EDW_VW|FEATURE_CLASSIFICATION_TYPE|
Bteq|bteq_segto_dt_tipo_oferta.sql|INPUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input|
Bteq|bteq_segto_dt_tipo_oferta.sql|INPUT|ARMVIEWS|RMA_CAT_SCAT_A|
Bteq|bteq_segto_dt_tipo_oferta.sql|OUTPUT|EDM_DMSEGTO_TB|DT_TIPO_OFERTA|
Bteq|bteq_segto_ft_campanado 20170719.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_1|
Bteq|bteq_segto_ft_campanado 20170719.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_2|
Bteq|bteq_segto_ft_campanado 20170719.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_3|
Bteq|bteq_segto_ft_campanado 20170719.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_4|
Bteq|bteq_segto_ft_campanado 20170719.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_CAMPANIA|
Bteq|bteq_segto_ft_campanado 20170719.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_ORIGEN|
Bteq|bteq_segto_ft_campanado 20170719.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_PREVIO|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDW_VW|BCI_CAMPAIGN_PARTY_CHANNEL|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDW_VW|BCI_CAMPAIGN_RUN|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDW_VW|CAMPAIGN|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDW_VW|CAMPAIGN_PARTY|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDM_DMSEGTO_TB|DT_BANCA|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDM_DMSEGTO_TB|DT_CANAL|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDM_DMSEGTO_TB|DT_PRODUCTO|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDM_DMSEGTO_TB|FT_CAMPANADO|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_1|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_2|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_3|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_4|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_CAMPANIA|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_ORIGEN|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_PREVIO|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|ARMVIEWS|RMA_BANCA_A|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|ARMVIEWS|RMA_BANCO_CLIENTE_A|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|ARMVIEWS|RMA_INTERNAUTA_A|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|ARMVIEWS|RMA_SEGMENTO_A|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|ARMVIEWS|RMR_CLT_PTY_SUC_EJEC_EC_CP_A|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|ARMVIEWS|RMS_PARTY_RENTA_A|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|ARMVIEWS|RMU_EJECUTIVOS_CTA_CTRL_PLANTA|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|ARMVIEWS|RMU_MODELOS_SCORE_CON_A|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|ARMVIEWS|RMU_TABLON_CAMPANA_PLN_A|
Bteq|bteq_segto_ft_campanado 20170719.sql|INPUT|ARMCORE|RT_OUTPUT_RUN_CONFIG_HISTORY|
Bteq|bteq_segto_ft_campanado 20170719.sql|OUTPUT|EDM_DMSEGTO_TB|FT_CAMPANADO|
Bteq|bteq_segto_ft_campanado 20170724.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_1|
Bteq|bteq_segto_ft_campanado 20170724.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_2|
Bteq|bteq_segto_ft_campanado 20170724.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_3|
Bteq|bteq_segto_ft_campanado 20170724.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_4|
Bteq|bteq_segto_ft_campanado 20170724.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_CAMPANIA|
Bteq|bteq_segto_ft_campanado 20170724.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_ORIGEN|
Bteq|bteq_segto_ft_campanado 20170724.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_PREVIO|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDW_VW|BCI_CAMPAIGN_PARTY_CHANNEL|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDW_VW|BCI_CAMPAIGN_RUN|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDW_VW|CAMPAIGN|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDW_VW|CAMPAIGN_PARTY|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDM_DMSEGTO_TB|DT_BANCA|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDM_DMSEGTO_TB|DT_CANAL|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDM_DMSEGTO_TB|FT_CAMPANADO|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_1|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_2|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_3|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_4|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_CAMPANIA|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_ORIGEN|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_PREVIO|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|ARMVIEWS|RMA_BANCA_A|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|ARMVIEWS|RMA_BANCO_CLIENTE_A|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|ARMVIEWS|RMA_INTERNAUTA_A|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|ARMVIEWS|RMA_SEGMENTO_A|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|ARMVIEWS|RMR_CLT_PTY_SUC_EJEC_EC_CP_A|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|ARMVIEWS|RMS_PARTY_RENTA_A|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|ARMVIEWS|RMU_EJECUTIVOS_CTA_CTRL_PLANTA|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|ARMVIEWS|RMU_MODELOS_SCORE_CON_A|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|ARMVIEWS|RMU_TABLON_CAMPANA_PLN_A|
Bteq|bteq_segto_ft_campanado 20170724.sql|INPUT|ARMCORE|RT_OUTPUT_RUN_CONFIG_HISTORY|
Bteq|bteq_segto_ft_campanado 20170724.sql|OUTPUT|EDM_DMSEGTO_TB|FT_CAMPANADO|
Bteq|bteq_segto_ft_campanado.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TAR_CCT|
Bteq|bteq_segto_ft_campanado.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_1|
Bteq|bteq_segto_ft_campanado.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_2|
Bteq|bteq_segto_ft_campanado.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_3|
Bteq|bteq_segto_ft_campanado.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_4|
Bteq|bteq_segto_ft_campanado.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_AUX_DEL|
Bteq|bteq_segto_ft_campanado.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_CAMPANIA|
Bteq|bteq_segto_ft_campanado.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_ORIGEN|
Bteq|bteq_segto_ft_campanado.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_ORIGEN_PRE|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_VW|ACCOUNT_PARTY|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_VW|AGREEMENT|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_VW|BCI_CAMPAIGN_PARTY_CHANNEL|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_VW|BCI_CAMPAIGN_RUN|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_VW|CAMPAIGN|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_VW|CAMPAIGN_PARTY|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDM_DMSEGTO_TB|DT_BANCA|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDM_DMSEGTO_TB|DT_CANAL|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_VW|EXTERNAL_IDENTIFICATION_HIST|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDM_DMSEGTO_TB|FT_CAMPANADO|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TAR_CCT|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_1|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_2|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_3|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_4|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_CAMPANIA|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_ORIGEN|
Bteq|bteq_segto_ft_campanado.sql|INPUT|EDW_TEMP|FT_CAMPANADO_TEMP_ORIGEN_PRE|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMA_BANCA_A|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMA_BANCO_CLIENTE_A|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMA_INTERNAUTA_A|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMA_SEGMENTO_A|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMR_CLT_PTY_SUC_EJEC_EC_A|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMR_CLT_PTY_SUC_EJEC_EC_CP_A|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMR_CLT_PTY_SUC_EJEC_JOF_CP_A|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMS_PARTY_RENTA_A|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMU_CRM_AUD_A|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMU_EJECUTIVOS_A|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMU_EJECUTIVOS_CTA_CTRL_PLANTA|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMU_EJECUTIVOS_FFVV_CP_PLN_A|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMU_EJECUTIVOS_INTEGRA_INV_A|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMVIEWS|RMU_MODELOS_SCORE_CON_A|
Bteq|bteq_segto_ft_campanado.sql|INPUT|ARMCORE|RT_OUTPUT_RUN_CONFIG_HISTORY|
Bteq|bteq_segto_ft_campanado.sql|OUTPUT|EDM_DMSEGTO_TB|FT_CAMPANADO|
Bteq|bteq_segto_ft_campanado_20170829.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_1|
Bteq|bteq_segto_ft_campanado_20170829.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_2|
Bteq|bteq_segto_ft_campanado_20170829.sql|PROCESO|EDW_TEMP|FT_CAMPANADO_TEMP_3|
