TIPO_ARCHIVO|ARCHIVO|SENTENCIA_DML|ESQUEMA_OUTPUT|TABLA_OUTPUT|ESQUEMA_INPUT|TABLA_INPUT
Vistas|SQLAExport1850.txt|REPLACE VIEW|ARMVIEWS|RMA_CAT_SCAT_A|ARMVIEWS|RMU_CAT_SCAT_FID_A
Vistas|SQLAExport1850.txt|REPLACE VIEW|ARMVIEWS|RMA_CAT_SCAT_A|ARMVIEWS|RMU_CAT_SCAT_PAT_A
Vistas|SQLAExport1850.txt|REPLACE VIEW|ARMVIEWS|RMA_CAT_SCAT_A|ARMOUT|RMC_INV_CAPTURA
Vistas|SQLAExport1850.txt|REPLACE VIEW|ARMVIEWS|RMA_CAT_SCAT_A|ARMOUT|RMC_INV_PROFUNDIZAR
Vistas|SQLAExport1850.txt|REPLACE VIEW|ARMVIEWS|RMA_CAT_SCAT_A|ARMINP|RME_TABLON_CAMPANA_PLN_M
Vistas|SQLAExport1851.txt|REPLACE VIEW|ARMVIEWS|RMU_IN_AUMENTO_CUPO_A|ARMINP|RME_INPUT_AUMENTO_TCR
Vistas|SQLAExport1852.txt|REPLACE VIEW|ARMVIEWS|D_RMS_TCR_CUOTIZA_INT_OUT_EML_A|ARMVIEWS|RMA_TCR_CUOTIZA_INT_INPUT_A
Vistas|SQLAExport1852.txt|REPLACE VIEW|ARMVIEWS|D_RMS_TCR_CUOTIZA_INT_OUT_EML_A|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1853.txt|REPLACE VIEW|ARMVIEWS|RMA_EJECUTIVOS_INT_INV_MARIB_A|ARMVIEWS|RMU_EJECUTIVOS_INTEGRA_INV_A
Vistas|SQLAExport1854.txt|REPLACE VIEW|ARMVIEWS|CM_CODIGOCMPREENVIO_CB|ARMINP|WDT_cmpcodigo_reenvio
Vistas|SQLAExport1855.txt|CREATE VIEW|ARMVIEWS|RMU_MRG_LSG_A|EDW_VW|BCI_LDC_CLF
Vistas|SQLAExport1855.txt|CREATE VIEW|ARMVIEWS|RMU_MRG_LSG_A|EDW_VW|BCI_CLF
Vistas|SQLAExport1855.txt|CREATE VIEW|ARMVIEWS|RMU_MRG_LSG_A|EDW_VW|BCI_RCO_CLF
Vistas|SQLAExport1855.txt|CREATE VIEW|ARMVIEWS|RMU_MRG_LSG_A|ARMVIEWS|RMA_PARTY_A
Vistas|SQLAExport1856.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMPLIADA_A|ARMVIEWS|RMJ_CLT_ACCOUNT
Vistas|SQLAExport1856.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMPLIADA_A|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport1856.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMPLIADA_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1856.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMPLIADA_A|ARMVIEWS|RMS_CORREO_A
Vistas|SQLAExport1856.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMPLIADA_A|ARMVIEWS|RMA_CHIP_SEGMENTO_HOMOLOG_A
Vistas|SQLAExport1856.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMPLIADA_A|ARMVIEWS|RMA_BANCA_A
Vistas|SQLAExport1856.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMPLIADA_A|BCIMKT|IN_MAILS
Vistas|SQLAExport1856.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMPLIADA_A|ARMVIEWS|RMA_BANCO_CLIENTE_A
Vistas|SQLAExport1856.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMPLIADA_A|ARMVIEWS|RMS_PARTY_RENTA_A
Vistas|SQLAExport1856.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMPLIADA_A|ARMVIEWS|RMA_DEUDA_VIG_HIP_A
Vistas|SQLAExport1856.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMPLIADA_A|ARMVIEWS|RMS_CLT_DEMO_A
Vistas|SQLAExport1856.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMPLIADA_A|ARMVIEWS|RMR_CLT_PTY_SUC_SUC_OC_A
Vistas|SQLAExport1856.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMPLIADA_A|ARMVIEWS|RMJ_SUC_SUCURSAL
Vistas|SQLAExport1857.txt|REPLACE VIEW|ARMVIEWS|RMA_CRMPYME_HAZ_CL_A_20180531|ARMVIEWS|RMU_CRMPYME_HAZTE_CLIENTE_A
Vistas|SQLAExport1858.txt|REPLACE VIEW|ARMVIEWS|CD_EX_DMC_CONF_TEMPLATE|ARMCORE|CD_EX_DMC_CONF_TEMPLATE
Vistas|SQLAExport1859.txt|CREATE VIEW|ARMVIEWS|D_RMS_CRE_VENCER_DMC|ARMVIEWS|D_RMU_CRE_VENC
Vistas|SQLAExport186.txt|REPLACE VIEW|ARMVIEWS|RMA_DEUDA_CORFO_A|ARMWORK|RMM_DEUDA
Vistas|SQLAExport1860.txt|REPLACE VIEW|ARMVIEWS|RMA_CONSUMO_A|BCIMKT|DC_TABLON_CAMPANNA
Vistas|SQLAExport1861.txt|REPLACE VIEW|ARMVIEWS|RMU_CRM_PYME_ATRAER_CHECKPOINT_A|ARMOUT|CRM_PYME_ATRAER_CHECKPOINT
Vistas|SQLAExport1862.txt|REPLACE VIEW|ARMVIEWS|RMR_CLT_PTY_SUC_EJEC_ECc_A|Edw_Vw|PARTY_PARTY_RELATIONSHIP_HIST
Vistas|SQLAExport1862.txt|REPLACE VIEW|ARMVIEWS|RMR_CLT_PTY_SUC_EJEC_ECc_A|ARMINP|RME_IN_MIGRADOS
Vistas|SQLAExport1862.txt|REPLACE VIEW|ARMVIEWS|RMR_CLT_PTY_SUC_EJEC_ECc_A|ARMVIEWS|RMU_EJECUTIVOS_A
Vistas|SQLAExport1862.txt|REPLACE VIEW|ARMVIEWS|RMR_CLT_PTY_SUC_EJEC_ECc_A|ARMVIEWS|RMU_SETTING
Vistas|SQLAExport1863.txt|REPLACE VIEW|ARMVIEWS|RMS_MASTER_EJEC_TCR_A|ARMVIEWS|RMU_MASTER_EJE_TCR_CTRL_PLNT_A
Vistas|SQLAExport1864.txt|REPLACE VIEW|ARMVIEWS|RMA_OP_LD_CCA_HIP_A|ARMINP|RME_CAMPANAHIPOTECARIO
Vistas|SQLAExport1864.txt|REPLACE VIEW|ARMVIEWS|RMA_OP_LD_CCA_HIP_A|BCIMKT|EM_MOD_CHIP
Vistas|SQLAExport1864.txt|REPLACE VIEW|ARMVIEWS|RMA_OP_LD_CCA_HIP_A|EDW_VW|BCI_FINANCIAL_SYSTEM_DEBT
Vistas|SQLAExport1864.txt|REPLACE VIEW|ARMVIEWS|RMA_OP_LD_CCA_HIP_A|EDW_VW|CURRENCY_TRANSLATION_RATE_HIST
Vistas|SQLAExport1865.txt|REPLACE VIEW|ARMVIEWS|RMS_BANCO_OFICINA_CLIENTE_A|ARMVIEWS|RMU_BANCO_OFICINA_CLIENTE_A
Vistas|SQLAExport1866.txt|REPLACE VIEW|ARMVIEWS|RMA_NCLI_OFTA_A|ARMVIEWS|RMU_TABLON_CAMPANA_PLN_A
Vistas|SQLAExport1867.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_PLN_DMC_A|BCIMKT|LEAKAGE_PLN_EMAIL_N
Vistas|SQLAExport1868.txt|REPLACE VIEW|ARMVIEWS|RMU_JSC_CTRL_PLANTA_A|BCIMKT|MS_CONTROLPLANTA_JSC
Vistas|SQLAExport1869.txt|REPLACE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A_20180829|ARMVIEWS|RMJ_CLT_RUT
Vistas|SQLAExport1869.txt|REPLACE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A_20180829|ARMVIEWS|RMU_MOD_PROP_PYME_M
Vistas|SQLAExport1869.txt|REPLACE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A_20180829|ARMOUT|RMC_ASIG_LEA_PYME
Vistas|SQLAExport1869.txt|REPLACE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A_20180829|ARMVIEWS|RMU_INF_ADIC_LEA_PYME_A
Vistas|SQLAExport1869.txt|REPLACE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A_20180829|ARMVIEWS|RMJ_CLT_ACCOUNT
Vistas|SQLAExport1869.txt|REPLACE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A_20180829|ARMVIEWS|RMU_EJEC_CTA_EST_FULL_PYME_A
Vistas|SQLAExport1869.txt|REPLACE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A_20180829|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1869.txt|REPLACE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A_20180829|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1869.txt|REPLACE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A_20180829|edw_vw|Organization_Name_Hist
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMCUST|LH_COLLATERAL_HISTORY
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RMS_CORREO_A
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RMU_CLT_DEMO_A
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RMU_PARTY_A
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RMU_BANCA_A
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RMU_PARTY_RENTA_A
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RMA_BANCO_CLIENTE_A
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RMU_FUNCIONARIOS_A
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RME_RIESGO1_A
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RMU_CTACTE_LINEAS_A
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RMU_PLANES_A
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RMS_SOW_TOT_D00
Vistas|SQLAExport187.txt|REPLACE VIEW|ARMVIEWS|RMS_AUMENTO_LINEA_LSG_MKT_A|ARMVIEWS|RMU_SALDOS_PROM_CCT_A
Vistas|SQLAExport1870.txt|CREATE VIEW|ARMVIEWS|RMS_CLT_DEMO_TRAMO_EDAD_A|ARMVIEWS|RMU_CLT_DEMO_A
Vistas|SQLAExport1871.txt|REPLACE VIEW|ARMVIEWS|RMU_CRM_PYME_NOPRI_A_D|ARMINP|XDS_CRM_PYME_TABLA_TRANSF
Vistas|SQLAExport1872.txt|REPLACE VIEW|ARMVIEWS|jc_ONBORDING_FIDELIZAR|BCIMKT|jc_ONBORDING_FIDELIZAR
Vistas|SQLAExport1873.txt|REPLACE VIEW|ARMVIEWS|RCI_SGM_COUNT_DETAIL|ARMWORK|RCI_SGM_COUNT_DETAIL
Vistas|SQLAExport1874.txt|REPLACE VIEW|ARMVIEWS|RMA_DMC_CORREO_LKG_PLN|BCIMKT|LEAKAGE_PLN_EMAIL_N
Vistas|SQLAExport1874.txt|REPLACE VIEW|ARMVIEWS|RMA_DMC_CORREO_LKG_PLN|BCIMKT|CRM_LEAKAGE_PLANES
Vistas|SQLAExport1875.txt|REPLACE VIEW|ARMVIEWS|RMU_CRM_MAX_ID_PRD_CHAN_A|ARMCORE|CM_COMMUNICATION
Vistas|SQLAExport1875.txt|REPLACE VIEW|ARMVIEWS|RMU_CRM_MAX_ID_PRD_CHAN_A|ARMCORE|CM_COMM_PACKAGE_COLLATERAL
Vistas|SQLAExport1875.txt|REPLACE VIEW|ARMVIEWS|RMU_CRM_MAX_ID_PRD_CHAN_A|ARMCORE|CM_COLLATERAL
Vistas|SQLAExport1875.txt|REPLACE VIEW|ARMVIEWS|RMU_CRM_MAX_ID_PRD_CHAN_A|ARMINP|RME_LKG_EVT_LOAD
Vistas|SQLAExport1876.txt|CREATE VIEW|ARMVIEWS|RMA_AVA_TCR_IND_TMC_A_BKP|ARMOUT|RMC_AVA_TCR_VAR_CAMP
Vistas|SQLAExport1876.txt|CREATE VIEW|ARMVIEWS|RMA_AVA_TCR_IND_TMC_A_BKP|ARMVIEWS|RMU_ULTIMO_DIA_HABIL_A
Vistas|SQLAExport1876.txt|CREATE VIEW|ARMVIEWS|RMA_AVA_TCR_IND_TMC_A_BKP|BCIMKT|TmcTrmCupoTcr
Vistas|SQLAExport1876.txt|CREATE VIEW|ARMVIEWS|RMA_AVA_TCR_IND_TMC_A_BKP|EDW_Vw|CURRENCY_TRANSLATION_RATE_HIST
Vistas|SQLAExport1877.txt|REPLACE VIEW|ARMVIEWS|RMU_COMM_SPLN_CNT_A_EGARCIA|ARMCORE|CM_COMMUNICATION
Vistas|SQLAExport1877.txt|REPLACE VIEW|ARMVIEWS|RMU_COMM_SPLN_CNT_A_EGARCIA|ARMCORE|CR_FOLDER_ENTRY
Vistas|SQLAExport1877.txt|REPLACE VIEW|ARMVIEWS|RMU_COMM_SPLN_CNT_A_EGARCIA|ARMCORE|CR_FOLDER
Vistas|SQLAExport1877.txt|REPLACE VIEW|ARMVIEWS|RMU_COMM_SPLN_CNT_A_EGARCIA|ARMCUST|LH_REALIZED_LEAD
Vistas|SQLAExport1877.txt|REPLACE VIEW|ARMVIEWS|RMU_COMM_SPLN_CNT_A_EGARCIA|ARMCORE|CR_JOB_HISTORY
Vistas|SQLAExport1877.txt|REPLACE VIEW|ARMVIEWS|RMU_COMM_SPLN_CNT_A_EGARCIA|ARMCORE|CR_JOB
Vistas|SQLAExport1877.txt|REPLACE VIEW|ARMVIEWS|RMU_COMM_SPLN_CNT_A_EGARCIA|ARMCUST|LH_SELECTION_VARIABLE
Vistas|SQLAExport1877.txt|REPLACE VIEW|ARMVIEWS|RMU_COMM_SPLN_CNT_A_EGARCIA|ARMCORE|SM_LOGICAL_SEGMENT
Vistas|SQLAExport1878.txt|REPLACE VIEW|ARMVIEWS|RMS_AUTO_ASEGURABLE|ARMVIEWS|RMA_CLT_RUT_AUTO_A
Vistas|SQLAExport1878.txt|REPLACE VIEW|ARMVIEWS|RMS_AUTO_ASEGURABLE|BCIMKT|SOAP_2017
Vistas|SQLAExport1879.txt|REPLACE VIEW|ARMVIEWS|FT_CAMPANAS_DETAIL|ARMCORE|CM_COMMUNICATION
Vistas|SQLAExport1879.txt|REPLACE VIEW|ARMVIEWS|FT_CAMPANAS_DETAIL|ARMCORE|CM_CAMPAIGN_COLLECTION
Vistas|SQLAExport188.txt|CREATE VIEW|ARMVIEWS|RMA_NUEVA_HIP_6_MESES_A|ARMVIEWS|RMU_DEUDATOTALDSF_180D_A
Vistas|SQLAExport188.txt|CREATE VIEW|ARMVIEWS|RMA_NUEVA_HIP_6_MESES_A|EDW_VW|BCI_FINANCIAL_SYSTEM_DEBT
Vistas|SQLAExport1880.txt|REPLACE VIEW|ARMVIEWS|RMU_SII_EMPR_PERS_JURIDICAS_A_20180820|BCIMKT|SII_EMPRESAS_PERSONAS_JURIDICAS
Vistas|SQLAExport1881.txt|REPLACE VIEW|ARMVIEWS|MNA_CMPFidelizacion|bcimkt|MNA_CMPFidelizacion
Vistas|SQLAExport1882.txt|REPLACE VIEW|ARMVIEWS|RMU_AVA_TCR_INTEGRAL_A|armout|RMC_AVA_TCR_VAR_CAMP
Vistas|SQLAExport1883.txt|CREATE VIEW|ARMVIEWS|RMU_PBD_TRANSAC_TARJETAS|EDW_DMANALIC_VW|PBD_TRANSAC_TARJETAS
Vistas|SQLAExport1884.txt|REPLACE VIEW|ARMVIEWS|RMA_CRM_PYME_AVANCE_TC_A|ARMVIEWS|RMU_CRM_PYME_AVANCE_TC_A
Vistas|SQLAExport1884.txt|REPLACE VIEW|ARMVIEWS|RMA_CRM_PYME_AVANCE_TC_A|ARMVIEWS|RMU_ULTIMO_DIA_HABIL_A
Vistas|SQLAExport1885.txt|CREATE VIEW|ARMVIEWS|RMS_DMC_PYME_LSG_CTA_CTE_A|ARMVIEWS|RMU_CRM_PYME_LSG_CTA_CTE
Vistas|SQLAExport1886.txt|REPLACE VIEW|ARMVIEWS|RMS_MATRIZ_RIESGO_SUC_A|ARMINP|RME_MARCA_RIESGO
Vistas|SQLAExport1886.txt|REPLACE VIEW|ARMVIEWS|RMS_MATRIZ_RIESGO_SUC_A|ARMINP|RME_MATRIZ_RIESGO_V2R0
Vistas|SQLAExport1886.txt|REPLACE VIEW|ARMVIEWS|RMS_MATRIZ_RIESGO_SUC_A|ARMINP|RMC_TASA_CON_SOCIOS
Vistas|SQLAExport1887.txt|REPLACE VIEW|ARMVIEWS|RMU_TAREAS_SOLICITUD_REF_A|Edw_TareaSolicitud_Vw|BCI_REF
Vistas|SQLAExport1888.txt|REPLACE VIEW|ARMVIEWS|RMA_EVENT_FILTRO_BLANDO_DURO_A|ARMWORK|RMM_FILTROS_RIESGO_A
Vistas|SQLAExport1888.txt|REPLACE VIEW|ARMVIEWS|RMA_EVENT_FILTRO_BLANDO_DURO_A|ARMVIEWS|RMU_BANCA_A
Vistas|SQLAExport1888.txt|REPLACE VIEW|ARMVIEWS|RMA_EVENT_FILTRO_BLANDO_DURO_A|ARMVIEWS|RMA_EVENT_SBIF_6M_A
Vistas|SQLAExport1888.txt|REPLACE VIEW|ARMVIEWS|RMA_EVENT_FILTRO_BLANDO_DURO_A|ARMVIEWS|RMA_EVENTOS_BCI_A
Vistas|SQLAExport1888.txt|REPLACE VIEW|ARMVIEWS|RMA_EVENT_FILTRO_BLANDO_DURO_A|ARMVIEWS|RMA_EVENT_SBIF_R102_A
Vistas|SQLAExport1888.txt|REPLACE VIEW|ARMVIEWS|RMA_EVENT_FILTRO_BLANDO_DURO_A|ARMVIEWS|RMA_EVENT_SBIF_R103_A
Vistas|SQLAExport1888.txt|REPLACE VIEW|ARMVIEWS|RMA_EVENT_FILTRO_BLANDO_DURO_A|ARMVIEWS|RMA_EVENT_ULT_SBIF_A
Vistas|SQLAExport1888.txt|REPLACE VIEW|ARMVIEWS|RMA_EVENT_FILTRO_BLANDO_DURO_A|ARMVIEWS|RMA_EVENT_SBIF_CAST_NO_INF_A
Vistas|SQLAExport1888.txt|REPLACE VIEW|ARMVIEWS|RMA_EVENT_FILTRO_BLANDO_DURO_A|ARMVIEWS|RMA_EVENT_SBIF_CAS_VCD_NOVA_A
Vistas|SQLAExport1889.txt|REPLACE VIEW|ARMVIEWS|RMA_CNT_AUD_CRM_SEG_A|ARMCORE|CM_COMMUNICATION
Vistas|SQLAExport1889.txt|REPLACE VIEW|ARMVIEWS|RMA_CNT_AUD_CRM_SEG_A|ARMCORE|CR_FOLDER_ENTRY
Vistas|SQLAExport1889.txt|REPLACE VIEW|ARMVIEWS|RMA_CNT_AUD_CRM_SEG_A|ARMCORE|CR_FOLDER
Vistas|SQLAExport1889.txt|REPLACE VIEW|ARMVIEWS|RMA_CNT_AUD_CRM_SEG_A|ARMCUST|LH_REALIZED_LEAD
Vistas|SQLAExport1889.txt|REPLACE VIEW|ARMVIEWS|RMA_CNT_AUD_CRM_SEG_A|ARMCORE|CR_JOB_HISTORY
Vistas|SQLAExport1889.txt|REPLACE VIEW|ARMVIEWS|RMA_CNT_AUD_CRM_SEG_A|ARMCORE|CR_JOB
Vistas|SQLAExport1889.txt|REPLACE VIEW|ARMVIEWS|RMA_CNT_AUD_CRM_SEG_A|ARMCUST|LH_SELECTION_VARIABLE
Vistas|SQLAExport1889.txt|REPLACE VIEW|ARMVIEWS|RMA_CNT_AUD_CRM_SEG_A|ARMVIEWS|RMA_CNT_AUD_CRM_SEG_SDIN_A
Vistas|SQLAExport189.txt|REPLACE VIEW|ARMVIEWS|RCI_COMM_ALERT_EVENT_ACTION|ARMWORK|RCI_COMM_ALERT_EVENT_ACTION
Vistas|SQLAExport1890.txt|REPLACE VIEW|ARMVIEWS|RMU_LKG_EVT_CRM_D|BCIMKT|MP_BCI_CRM_OPT_DIA
Vistas|SQLAExport1890.txt|REPLACE VIEW|ARMVIEWS|RMU_LKG_EVT_CRM_D|ARMVIEWS|RMA_MAX_FEC_LKG_EVT_A
Vistas|SQLAExport1890.txt|REPLACE VIEW|ARMVIEWS|RMU_LKG_EVT_CRM_D|Bcimkt|cass_HackBancosTcrBci
Vistas|SQLAExport1891.txt|REPLACE VIEW|ARMVIEWS|RMA_ENVIOS_DMC_INV|ARMCUST|LH_COLLATERAL_HISTORY
Vistas|SQLAExport1891.txt|REPLACE VIEW|ARMVIEWS|RMA_ENVIOS_DMC_INV|ARMOUT|RMC_CRM_AUD
Vistas|SQLAExport1892.txt|CREATE VIEW|ARMVIEWS|RMU_CRM_OFICINAS_PLAN_SUR_NORTE|BCIMKT|CRM_OFICINAS_PLAN_SUR_NORTE
Vistas|SQLAExport1893.txt|REPLACE VIEW|ARMVIEWS|RMJ_SUC_SUCURSAL|ARMVIEWS|RMJ_SUC_EJECUTIVO
Vistas|SQLAExport1894.txt|REPLACE VIEW|ARMVIEWS|RMA_DIFUNTOS|MKT_EXPLORER_TB|BASE_DIFUNTOS
Vistas|SQLAExport1895.txt|REPLACE VIEW|ARMVIEWS|RMS_CORREO_A|armviews|RMU_CLT_EMAIL_A
Vistas|SQLAExport1896.txt|CREATE VIEW|ARMVIEWS|D_RMC_BCI_CRM_CHIP_FULL_A|ARMVIEWS|RMA_EVT_CRM_NOPRI_D
Vistas|SQLAExport1897.txt|REPLACE VIEW|ARMVIEWS|RMA_NCLI_DEU_A|ARMVIEWS|RMU_TABLON_NCLI_A
Vistas|SQLAExport1898.txt|REPLACE VIEW|ARMVIEWS|RMS_ENVIO_RIESGO3_A|ARMWORK|RMM_ENVIORIESGO3
Vistas|SQLAExport1899.txt|REPLACE VIEW|ARMVIEWS|CM_RESPONSE|ARMCORE|CM_RESPONSE
Vistas|SQLAExport19.txt|CREATE VIEW|ARMVIEWS|RMU_CRM_GESTIONES_MAIL|ARMCUST|LH_CHANNEL_RESPONSE
Vistas|SQLAExport19.txt|CREATE VIEW|ARMVIEWS|RMU_CRM_GESTIONES_MAIL|ARMCUST|LH_LEAD_KEY_HISTORY
Vistas|SQLAExport19.txt|CREATE VIEW|ARMVIEWS|RMU_CRM_GESTIONES_MAIL|EDW_VW|CAMPAIGN
Vistas|SQLAExport19.txt|CREATE VIEW|ARMVIEWS|RMU_CRM_GESTIONES_MAIL|ARMCORE|CM_RESPONSE
Vistas|SQLAExport190.txt|REPLACE VIEW|ARMVIEWS|RMA_VENTA_CON_WDT_A|ARMVIEWS|RMU_VENTA_CON_WDT_A
Vistas|SQLAExport1900.txt|REPLACE VIEW|ARMVIEWS|RMA_CLT_CONVENIO_A|ARMVIEWS|RMU_CLT_CONVENIO_A
Vistas|SQLAExport1901.txt|REPLACE VIEW|ARMVIEWS|RMU_PRIOR_PROS_PIL_A|BCIMKT|IN_PRIOR_PROSPECTO
Vistas|SQLAExport1902.txt|REPLACE VIEW|ARMVIEWS|RMU_FFMM_ESTRUCTURADO_A|ARMINP|IN_PILOTO_FFMM_Estructurado
Vistas|SQLAExport1903.txt|REPLACE VIEW|ARMVIEWS|RMU_MARCAS_ESP_SUC_COM_PYME_M|BCIMKT|IN_MARCAS_CMP_COM_PYME
Vistas|SQLAExport1904.txt|REPLACE VIEW|ARMVIEWS|RMU_CLT_EPYME_A|Bcimkt|IN_EPyme
Vistas|SQLAExport1905.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_VGD_BCINET|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1905.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_VGD_BCINET|BCIMKT|CRM_LEAKAGE_PLANES
Vistas|SQLAExport1905.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_VGD_BCINET|ARMVIEWS|RMA_LKG_PRE_A_UNI_A
Vistas|SQLAExport1905.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_VGD_BCINET|ARMVIEWS|RMA_LKG_VDC_JOF_P1_UNI_A
Vistas|SQLAExport1905.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_VGD_BCINET|ARMVIEWS|RMA_LKG_VGD_FFVV_UNI_A
Vistas|SQLAExport1906.txt|REPLACE VIEW|ARMVIEWS|RMA_EJECUTIVOS_INT_INV_ESTADO|ARMVIEWS|RMU_EJECUTIVOS_INTEGRA_INV_A
Vistas|SQLAExport1907.txt|REPLACE VIEW|ARMVIEWS|RMU_PYME_TAB_LOB_A|BCIMKT|MNAP_TAB_LOB
Vistas|SQLAExport1908.txt|REPLACE VIEW|ARMVIEWS|RMU_PYME_ATRAER_NAME_BKP_0905|ARMOUT|CRM_PYME_TABLA_TRANSF_ATRAER_AMPLIADO
Vistas|SQLAExport1908.txt|REPLACE VIEW|ARMVIEWS|RMU_PYME_ATRAER_NAME_BKP_0905|MKT_JOURNEY_TB|CRMPYME_HAZTE_CLIENTE
Vistas|SQLAExport1908.txt|REPLACE VIEW|ARMVIEWS|RMU_PYME_ATRAER_NAME_BKP_0905|ARMVIEWS|RMU_ENVIOS_EMAIL_CRM_ATRAER_A
Vistas|SQLAExport1908.txt|REPLACE VIEW|ARMVIEWS|RMU_PYME_ATRAER_NAME_BKP_0905|BCIMKT|SII_EMPRESAS_PERSONAS_JURIDICAS
Vistas|SQLAExport1908.txt|REPLACE VIEW|ARMVIEWS|RMU_PYME_ATRAER_NAME_BKP_0905|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1908.txt|REPLACE VIEW|ARMVIEWS|RMU_PYME_ATRAER_NAME_BKP_0905|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1908.txt|REPLACE VIEW|ARMVIEWS|RMU_PYME_ATRAER_NAME_BKP_0905|edw_vw|Organization_Name_Hist
Vistas|SQLAExport1909.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVET_TCR_SUC_A|ARMWORK|RMJ_CLT_ACCOUNT
Vistas|SQLAExport1909.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVET_TCR_SUC_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1909.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVET_TCR_SUC_A|ARMVIEWS|RMS_TELEFONOS_A
